amet,ettevotte_link,kuulutuse_link
FULL-STACK DEVELOPER,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tooandjad,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/afs-it-services-estonia/full-stack-developer/
Pizzaiolo,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tooandjad,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/pelgumaja-ou/pizza-chef/
JAVA DEVELOPER,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tooandjad,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/afs-it-services-estonia/java-developer/
Põltsamaa Kodu hooldustöötaja,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tooandjad,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-louna-eesti-hooldekeskus/hooldustootaja/
Kanepi Kodu hooldustöötaja,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tooandjad,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-louna-eesti-hooldekeskus/kanepi-kodu-hooldustootaja/
Motorcycle Mechanic/techician,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tooandjad,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/pevolmoto-ou/engineering/
Lüpsja lüpsiplatsil,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tooandjad,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/kangru-lp-ou/farm-worker/
Kõrgepingeliinide montöör,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tooandjad,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/connecto-eesti-as/korgepingeliinide-montoor/
FRONTEND DEVELOPER (ANGULAR),https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tooandjad,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/afs-it-services-estonia/frontend-developer-angular/
СВАРЩИК-СБОРЩИК,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/tooandjad,https://www.onlineexpo.com/ee/tookohad-ukrainlaste-jaoks-eestis/tooandjad/as-hanza-mechanics-narva/svarshchik-sborshchik/
